category,bathrooms,bedrooms,fee,pets_allowed,price,square_feet,cityname,state,latitude,longitude,time
1,1.0,1.0,2,4,645,650,71,31,41.2562,-96.0404,1577359161
1,1.0,1.0,2,4,635,650,188,36,38.9571,-95.2657,1577359476
1,1.0,1.0,2,4,630,650,107,20,41.554,-81.4796,1568755812
1,1.0,1.0,2,4,625,650,71,31,41.2562,-96.0404,1577360113
1,1.0,1.0,2,4,625,650,40,21,38.6274,-90.304,1577014963
1,1.0,1.0,2,4,620,650,28,11,40.3613,-86.9005,1577358597
1,1.0,1.0,2,4,620,650,410,20,39.8054,-84.0178,1568771426
1,1.0,1.0,2,4,615,650,411,8,37.034,-88.6479,1576667758
1,1.0,1.0,2,4,585,650,50,26,36.116,-95.9281,1577358741
1,1.0,1.0,2,4,579,650,412,7,41.9879,-91.6737,1577358917
1,1.0,1.0,2,4,550,650,271,44,43.5329,-96.7265,1577360195
1,1.0,1.0,2,4,1912,651,21,16,30.3054,-97.7497,1577359694
1,1.0,1.0,2,4,1795,651,157,5,32.7876,-117.1265,1577016136
1,1.0,1.0,2,4,1410,651,126,30,38.7999,-77.1072,1577358441
1,1.0,1.0,2,4,1295,651,315,2,47.4457,-122.1407,1568780445
1,1.0,1.0,2,4,1125,651,13,11,39.1471,-86.5136,1577358949
1,1.0,1.0,2,4,1120,651,413,39,33.9222,-84.0725,1568775942
1,1.0,1.0,2,4,1043,651,21,16,30.3054,-97.7497,1577359671
1,1.0,1.0,2,4,1034,651,413,39,33.9569,-84.0214,1577358483
1,1.0,1.0,2,4,1033,651,91,16,32.8212,-96.7853,1577358578
1,1.0,1.0,2,5,787,651,23,9,43.0531,-87.9659,1577015676
1,1.0,1.0,2,4,714,651,68,16,29.7714,-95.4343,1577358272
1,1.0,2.0,2,4,2318,652,128,5,34.1594,-118.2498,1577358768
1,1.0,1.0,2,4,1332,652,33,17,39.736,-104.9819,1577358686
1,1.0,1.0,2,5,1245,652,23,9,43.0531,-87.9659,1577359320
1,1.0,1.0,2,5,1185,652,414,9,43.0619,-88.4017,1576666451
1,1.0,1.0,2,4,975,652,415,36,39.0108,-94.7517,1577359560
1,1.0,1.0,2,4,809,652,91,16,32.8212,-96.7853,1577358806
1,1.0,1.0,2,4,809,652,91,16,32.8239,-96.681,1568754130
1,1.0,1.0,2,4,774,652,91,16,32.8239,-96.681,1568754556
1,1.0,1.0,2,4,679,652,91,16,32.8239,-96.681,1568754265
1,1.0,1.0,2,4,660,652,91,16,32.8239,-96.681,1568754048
1,1.0,1.0,2,4,590,652,416,21,37.0488,-93.2933,1577359024
1,1.0,1.0,2,5,1403,653,137,39,33.7848,-84.3922,1577358400
1,1.0,1.0,2,4,1215,653,102,26,35.4815,-97.5355,1568781949
1,1.0,1.0,2,4,809,653,417,16,30.0021,-95.2555,1577359257
1,1.0,2.0,2,4,1050,654,80,24,40.4327,-79.9457,1568782678
1,1.0,1.0,2,4,1025,654,406,16,30.4973,-97.8276,1576322794
1,1.0,1.0,2,5,985,654,68,16,29.7714,-95.4343,1577358267
1,1.0,1.0,2,5,865,654,146,21,37.1892,-93.2908,1577359025
1,1.0,1.0,2,4,849,654,55,22,33.5178,-112.0848,1577359568
1,1.0,1.0,2,4,585,654,418,35,36.0572,-90.5015,1577360042
1,1.0,1.0,2,4,1700,655,137,39,33.7848,-84.3922,1577359633
1,1.0,1.0,2,4,1089,655,238,39,34.0648,-84.0849,1577358481
1,1.0,0.0,2,4,1000,655,19,5,34.063,-118.4363,1575888812
1,1.0,1.0,2,4,955,655,103,16,29.4624,-98.5253,1577359470
1,1.0,1.0,2,4,875,655,71,31,41.2573,-95.9471,1577359500
1,1.0,1.0,2,4,625,655,20,41,34.0505,-81.0098,1577359552
1,1.0,1.0,2,4,884,656,100,16,32.6924,-97.1324,1568774454
1,1.0,1.0,2,4,815,656,221,42,35.1038,-106.611,1577359740
1,1.0,1.0,2,4,646,656,419,43,43.609,-116.3988,1577359132
1,1.0,1.0,2,4,425,656,420,4,36.3317,-82.3837,1577360279
1,1.0,1.0,2,4,1525,657,21,16,30.3054,-97.7497,1577359670
1,1.0,1.0,2,4,1299,657,23,9,43.0531,-87.9659,1577358716
1,1.0,1.0,2,4,1188,657,227,1,35.774,-78.6328,1568768003
1,1.0,3.0,2,5,1575,658,421,29,42.8719,-71.3599,1577358622
1,1.0,1.0,2,4,889,658,345,27,42.5784,-83.032,1577015116
1,1.0,1.0,2,4,1720,659,195,23,42.1666,-70.9511,1568757738
1,1.0,1.0,2,4,1495,659,51,19,41.3708,-72.9259,1577360463
1,1.0,1.0,2,4,1291,659,68,16,29.7714,-95.4343,1577358269
1,1.0,1.0,2,4,1265,659,422,1,36.1036,-80.2159,1568744736
1,1.0,1.0,2,4,1010,659,423,15,39.1627,-76.6354,1568775436
1,1.0,1.0,2,4,695,659,103,16,29.4624,-98.5253,1577360454
1,1.0,1.0,2,4,555,659,68,16,29.7714,-95.4343,1577358805
1,1.0,1.0,2,4,4200,660,5,5,37.7599,-122.4379,1577358514
1,1.0,1.0,2,4,2250,660,12,10,38.9348,-77.059,1577305239
1,1.0,1.0,2,4,1905,660,91,16,32.8212,-96.7853,1577359468
1,1.0,2.0,2,4,1500,660,424,14,44.9,-93.3233,1576666261
1,1.0,1.0,2,4,1450,660,17,14,44.9855,-93.3023,1576666266
1,1.0,1.0,2,4,1395,660,425,17,40.0213,-105.2552,1577360079
1,1.0,1.0,2,4,1345,660,33,17,39.736,-104.9819,1577358687
1,1.0,1.0,2,4,1309,660,68,16,29.7714,-95.4343,1577358256
1,1.0,1.0,2,4,1300,660,426,12,28.6263,-81.3573,1577358671
1,1.0,1.0,2,4,1299,660,427,17,39.8895,-104.9641,1575641132
1,1.0,1.0,2,4,1150,660,21,16,30.3054,-97.7497,1577017087
1,1.0,1.0,2,4,999,660,428,14,44.9142,-93.0954,1577015731
1,1.0,2.0,2,4,955,660,429,36,39.0099,-94.6843,1577360042
1,1.0,1.0,2,4,950,660,430,20,41.5163,-81.5746,1577360362
1,1.0,1.0,2,4,905,660,68,16,29.7714,-95.4343,1577358253
1,1.0,2.0,2,4,900,660,108,15,39.3191,-76.6126,1577015101
1,1.0,1.0,2,4,895,660,209,33,46.8608,-96.8096,1577359501
1,1.0,1.0,2,4,890,660,21,16,30.3054,-97.7497,1577359480
1,1.0,1.0,2,4,885,660,431,16,30.1051,-98.4216,1577360141
1,1.0,1.0,2,4,855,660,370,7,41.5672,-90.462,1577359113
1,1.0,1.0,2,4,849,660,68,16,29.7714,-95.4343,1577358203
1,1.0,1.0,2,4,806,660,71,31,41.2562,-96.0404,1577359167
1,1.0,1.0,2,4,793,660,26,11,39.7953,-86.1387,1577358653
1,1.0,1.0,2,4,780,660,271,44,43.5329,-96.7265,1577360023
1,1.0,1.0,2,5,730,660,23,9,43.0531,-87.9659,1577359318
1,1.0,1.0,2,5,678,660,91,16,32.8212,-96.7853,1577359317
1,1.0,1.0,2,4,650,660,89,35,36.0785,-94.1531,1577359036
1,1.0,1.0,2,4,615,660,4,4,35.1211,-89.9517,1577358643
1,1.0,1.0,2,4,600,660,193,16,32.4418,-99.7494,1577358952
1,1.0,1.0,2,4,2990,661,111,27,42.3882,-83.1122,1577359390
1,1.0,1.0,2,4,1332,661,386,2,47.7921,-122.3045,1577358500
1,1.0,2.0,2,4,1320,661,432,9,43.0637,-88.1403,1577358719
1,1.0,1.0,2,4,1048,661,68,16,29.7714,-95.4343,1577358572
1,1.0,1.0,2,4,1037,661,433,16,30.0871,-95.4685,1577358574
1,1.0,1.0,2,4,930,661,434,16,29.7898,-95.7613,1577358573
1,1.0,1.0,2,4,862,661,435,16,32.3475,-97.3863,1568777958
1,1.0,1.0,2,4,655,661,40,21,38.6274,-90.304,1577358457
1,1.0,3.0,2,4,2996,662,96,25,40.722,-74.0644,1568779952
1,1.0,1.0,2,4,2750,662,19,5,34.1056,-118.3668,1568756256
1,1.0,1.0,2,4,845,662,102,26,35.471,-97.5299,1577358641
1,1.0,1.0,2,4,835,662,436,24,40.4261,-79.7631,1568780055
1,1.0,1.0,2,4,816,662,185,32,30.4415,-91.1012,1577358736
1,1.0,1.0,2,4,1590,663,21,16,30.3054,-97.7497,1577359692
1,1.0,1.0,2,4,1475,663,145,25,40.4993,-74.5214,1577358998
1,1.0,2.0,2,4,1355,663,218,30,37.53,-77.477,1577358450
1,1.0,1.0,2,4,1290,663,91,16,32.8212,-96.7853,1577358584
1,1.0,2.0,2,4,1156,663,199,16,32.9631,-96.7212,1577358578
1,1.0,1.0,2,4,1045,663,178,2,47.1649,-122.5322,1577360036
1,1.0,1.0,2,4,896,663,68,16,29.7714,-95.4343,1576666238
1,1.0,1.0,2,4,754,663,69,11,39.2129,-85.9099,1577360161
1,1.0,2.0,2,4,1385,664,23,9,43.0531,-87.9659,1577358717
1,1.0,1.0,2,4,1180,664,437,11,41.665,-86.1592,1577358931
1,1.0,1.0,2,4,1056,664,423,15,39.1627,-76.6354,1568775611
1,1.0,1.0,2,4,1056,664,423,15,39.1627,-76.6354,1568776015
1,1.0,1.0,2,4,895,664,55,22,33.5178,-112.0848,1577358411
1,1.0,1.0,2,4,817,664,438,16,32.8281,-97.145,1568776888
1,1.0,1.0,2,4,775,664,103,16,29.4624,-98.5253,1577360251
1,1.0,1.0,2,4,671,664,439,11,41.2376,-85.8527,1577358830
1,1.0,1.0,2,4,2016,665,342,5,37.6812,-121.7519,1577358650
1,1.0,1.0,2,4,965,665,440,1,35.524,-81.5988,1568781374
1,1.0,1.0,2,4,869,665,441,16,30.7084,-96.347,1577358909
1,1.0,1.0,2,4,849,665,179,16,33.1993,-97.1268,1576323414
1,1.0,1.0,2,4,811,665,27,8,38.0269,-84.4223,1577358628
1,1.0,1.0,2,4,751,665,102,26,35.471,-97.5299,1577358641
1,1.0,1.0,2,4,625,665,302,41,34.508,-82.6913,1577359945
1,1.0,1.0,2,4,605,665,442,9,43.7815,-88.4411,1577358469
1,1.0,1.0,2,4,984,666,229,16,32.8255,-97.1039,1568779507
1,1.0,1.0,2,4,575,666,68,16,29.7714,-95.4343,1577358807
1,1.0,1.0,2,4,2165,667,19,5,34.1087,-118.2606,1568754294
1,1.0,1.0,2,4,1629,667,443,3,42.125,-87.844,1575112529
1,1.0,1.0,2,4,1170,667,444,16,29.5521,-95.307,1577358573
1,1.0,1.0,2,4,1049,667,15,12,28.0076,-82.4792,1577358299
1,1.0,1.0,2,4,919,667,445,39,34.0163,-84.6233,1577358528
1,1.0,1.0,2,4,895,667,30,18,36.1554,-115.1733,1577358655
1,1.0,1.0,2,4,1285,668,214,16,31.8666,-102.3901,1577358474
1,1.0,1.0,2,4,1260,668,446,2,47.3071,-122.3404,1577358501
1,1.0,1.0,2,4,1260,668,21,16,30.3054,-97.7497,1577359670
1,1.0,1.0,2,4,1069,668,89,1,35.0657,-78.9436,1577358406
1,1.0,1.0,2,4,969,668,179,16,33.1993,-97.1268,1577360140
1,1.0,1.0,2,4,695,668,183,16,33.56,-101.8904,1577016837
1,1.0,1.0,2,4,640,668,447,47,30.4266,-89.1051,1577359112
1,1.0,1.0,2,4,615,668,448,20,41.5781,-83.6642,1568744152
1,1.0,1.0,2,4,1295,669,449,14,45.2764,-92.9901,1577358704
1,1.0,1.0,2,4,1260,669,450,2,47.5161,-122.6318,1577358915
1,1.0,1.0,2,4,1230,669,125,38,40.7061,-111.9048,1577358748
1,1.0,1.0,2,4,1100,669,34,21,39.0744,-94.5521,1577359202
1,1.0,2.0,2,4,1026,669,259,1,35.9907,-78.9074,1576666507
1,1.0,1.0,2,4,875,669,71,31,41.2562,-96.0404,1577359166
1,1.0,1.0,2,4,2280,670,93,23,42.328,-71.071,1568749955
1,1.0,1.0,2,4,2250,670,150,2,47.5988,-122.1507,1577359421
1,1.0,2.0,2,4,2140,670,19,5,34.0372,-118.2972,1577358445
1,1.0,1.0,2,4,1210,670,132,29,42.9833,-71.4574,1568771445
1,1.0,1.0,2,4,1200,670,33,17,39.736,-104.9819,1577358685
1,1.0,1.0,2,4,1135,670,103,16,29.4624,-98.5253,1577359586
1,1.0,1.0,2,4,1100,670,451,7,42.4869,-92.3426,1577358985
1,1.0,1.0,2,4,1089,670,68,16,29.7714,-95.4343,1577358260
1,1.0,1.0,2,4,1000,670,40,21,38.6274,-90.304,1577017154
1,1.0,1.0,2,4,925,670,71,31,41.2562,-96.0404,1577359912
1,1.0,1.0,2,4,829,670,452,16,30.0796,-95.617,1577359258
1,1.0,1.0,2,4,775,670,34,21,39.0744,-94.5521,1577015070
1,1.0,1.0,2,4,685,670,91,16,32.8212,-96.7853,1577358893
1,1.0,1.0,2,4,615,670,71,31,41.2562,-96.0404,1577359161
1,1.0,1.0,2,4,2017,671,21,16,30.3054,-97.7497,1577359685
1,1.0,2.0,2,4,1778,671,453,13,44.041,-123.1254,1577358995
1,1.0,1.0,2,4,1606,671,454,30,38.9554,-77.386,1577358558
1,1.0,1.0,2,4,1436,671,218,30,37.5922,-77.498,1568745514
1,1.0,1.0,2,4,2490,672,19,5,34.0998,-118.3265,1568751612
1,1.0,1.0,2,4,2250,672,455,2,47.6483,-122.5296,1577358915
1,1.0,1.0,2,4,1860,672,21,16,30.3054,-97.7497,1577359909
1,1.0,1.0,2,4,1600,672,315,2,47.4696,-122.1655,1577358502
1,1.0,1.0,2,4,1515,672,144,5,32.6197,-117.0226,1577015263
1,1.0,1.0,2,4,1395,672,91,16,32.8212,-96.7853,1577359712
1,1.0,2.0,2,4,1265,672,55,22,33.5178,-112.0848,1577358417
1,1.0,1.0,2,4,1098,672,172,16,32.7407,-97.3394,1577358420
1,1.0,1.0,2,4,940,672,25,18,39.5197,-119.8342,1577359019
1,1.0,1.0,2,4,850,672,21,16,30.3054,-97.7497,1577360146
1,1.0,1.0,2,4,635,672,456,30,37.3961,-79.1892,1577015921
1,1.0,1.0,2,4,2600,673,19,5,34.0372,-118.2972,1577359958
1,1.0,1.0,2,4,1579,673,457,15,39.4228,-77.4164,1577358443
1,1.0,0.0,2,4,1546,673,100,30,38.8571,-77.0609,1577305192
1,1.0,1.0,2,4,1534,673,23,9,43.0531,-87.9659,1577358717
1,1.0,1.0,2,4,1370,673,40,21,38.6274,-90.304,1577359281
1,1.0,1.0,2,4,700,673,73,32,32.3841,-93.6685,1568744155
1,1.0,1.0,2,4,1655,674,15,12,28.0076,-82.4792,1577358492
1,1.0,1.0,2,4,1451,674,21,16,30.3054,-97.7497,1577359683
1,1.0,1.0,2,4,1300,674,125,38,40.7061,-111.9048,1577358637
1,1.0,1.0,2,4,1175,674,94,17,38.8562,-104.772,1577358734
1,1.0,2.0,2,4,850,674,268,2,47.6485,-117.2657,1577358815
1,1.0,1.0,2,4,791,674,91,16,32.9954,-96.7849,1568764862
1,1.0,1.0,2,4,3495,675,5,5,37.7599,-122.4379,1577358800
1,1.0,1.0,2,4,3050,675,19,5,34.0372,-118.2972,1577360014
1,1.0,1.0,2,4,1895,675,19,5,34.0372,-118.2972,1577016056
1,1.0,1.0,2,5,1880,675,458,12,26.1343,-80.233,1577358406
1,1.0,1.0,2,4,1875,675,2,2,47.616,-122.3275,1577359437
1,1.0,1.0,2,4,1780,675,365,2,47.75,-122.24,1577358506
1,1.0,1.0,2,4,1780,675,10,2,47.6869,-122.1896,1568774842
1,1.0,1.0,2,4,1555,675,65,17,39.6828,-104.8078,1577358487
1,1.0,1.0,2,4,1516,675,10,2,47.7179,-122.2059,1568775431
1,1.0,1.0,2,4,1470,675,106,3,42.0454,-87.6964,1577359303
1,1.0,1.0,2,4,1345,675,459,5,34.1334,-117.292,1577358507
1,1.0,1.0,2,4,1275,675,40,21,38.6274,-90.304,1577360083
1,1.0,1.0,2,4,1250,675,137,39,33.8077,-84.3753,1577358546
1,1.0,1.0,2,4,1220,675,103,16,29.4624,-98.5253,1577359643
1,1.0,1.0,2,4,1150,675,230,27,42.9497,-85.6417,1577015916
1,1.0,1.0,2,4,962,675,23,9,43.0531,-87.9659,1577358716
1,1.0,1.0,2,5,945,675,11,9,43.0724,-89.4003,1575638435
1,1.0,1.0,2,4,932,675,68,16,29.7714,-95.4343,1577358250
1,1.0,1.0,2,4,850,675,460,6,61.594,-149.4124,1577358620
1,1.0,1.0,2,4,840,675,28,11,40.3613,-86.9005,1577358837
1,1.0,1.0,2,4,794,675,332,35,34.7264,-92.348,1577359474
1,1.0,1.0,2,4,695,675,451,7,42.4869,-92.3426,1577360356
1,1.0,2.0,2,4,695,675,461,7,41.6834,-93.7839,1576667291
1,1.0,2.0,2,4,640,675,296,11,37.9906,-87.5563,1577358608
1,1.0,1.0,2,4,620,675,68,16,29.7714,-95.4343,1577015329
1,1.0,2.0,2,4,595,675,74,33,48.2469,-101.3017,1577359920
1,1.0,1.0,2,4,485,675,462,9,44.0977,-87.7097,1577358824
1,1.0,1.0,2,4,1125,676,69,20,39.985,-83.0728,1577358702
1,1.0,1.0,2,4,950,676,463,16,30.5118,-97.6873,1577017088
1,1.0,1.0,2,5,870,676,85,7,42.0259,-93.6516,1577359866
1,1.0,2.0,2,4,855,676,71,31,41.2562,-96.0404,1577358739
1,1.0,1.0,2,5,785,676,464,44,44.0763,-103.2121,1577358941
1,1.0,1.0,2,4,1391,677,91,16,32.8212,-96.7853,1577359711
1,1.0,1.0,2,4,1315,677,60,28,41.824,-71.4315,1577014828
1,1.0,1.0,2,4,1215,677,77,2,47.3002,-122.2168,1577358495
1,1.0,1.0,2,4,900,677,21,16,30.3054,-97.7497,1577359481
1,1.0,1.0,2,4,800,677,30,18,36.1554,-115.1733,1577359400
1,2.0,2.0,2,4,3795,678,5,5,37.7599,-122.4379,1577360324
1,1.0,1.0,2,4,2089,678,157,5,32.7876,-117.1265,1577358449
1,1.0,2.0,2,5,2075,678,3,3,41.8625,-87.6825,1577358590
1,1.0,1.0,2,4,1789,678,91,16,32.8212,-96.7853,1577359585
1,1.0,2.0,2,4,1750,678,16,13,45.5091,-122.6449,1577014991
1,1.0,1.0,2,4,1665,678,91,16,32.8212,-96.7853,1577359612
1,1.0,1.0,2,4,1468,678,227,1,35.774,-78.6328,1568768107
1,1.0,1.0,2,4,1400,678,465,23,41.5964,-70.9532,1577358647
1,1.0,1.0,2,4,1372,678,21,16,30.3054,-97.7497,1577358447
1,1.0,1.0,2,4,1109,678,68,16,29.7714,-95.4343,1577358269
1,1.0,1.0,2,4,1104,678,68,16,29.7714,-95.4343,1577358275
1,1.0,1.0,2,4,890,678,438,16,32.8525,-97.1399,1568776529
1,1.0,1.0,2,4,717,678,466,26,35.4975,-97.7329,1577359473
1,1.0,1.0,2,4,1675,679,17,14,44.9855,-93.3023,1577359288
1,1.0,1.0,2,4,1600,679,11,9,43.0724,-89.4003,1577015514
1,1.0,1.0,2,4,2840,680,29,5,33.8321,-118.3786,1568766445
1,1.0,1.0,2,4,2349,680,114,5,34.1474,-118.1391,1568780200
1,1.0,1.0,2,4,1424,680,100,30,38.8738,-77.1055,1577015308
1,1.0,1.0,2,4,1325,680,467,2,47.8409,-122.3346,1568771239
1,1.0,1.0,2,4,1310,680,467,2,47.8409,-122.3346,1568771263
1,1.0,1.0,2,4,1179,680,33,17,39.736,-104.9819,1576323337
1,1.0,1.0,2,4,1080,680,468,39,33.9996,-84.1572,1577358545
1,1.0,1.0,2,4,1075,680,137,39,33.7848,-84.3922,1577359973
1,1.0,1.0,2,4,1059,680,469,16,29.7398,-98.1021,1577358674
1,1.0,1.0,2,4,1050,680,470,37,42.8022,-73.9287,1577016992
1,1.0,1.0,2,4,1035,680,7,6,61.1723,-149.8414,1577358617
1,1.0,1.0,2,4,1025,680,471,30,36.8379,-76.0939,1568750022
1,1.0,1.0,2,4,985,680,91,16,32.8212,-96.7853,1577358575
1,1.0,2.0,2,4,975,680,7,6,61.1723,-149.8414,1577358614
1,1.0,1.0,2,4,975,680,30,18,36.1554,-115.1733,1577016811
1,1.0,1.0,2,4,951,680,169,16,33.0653,-97.0251,1577358581
1,1.0,3.0,2,4,950,680,113,4,36.0402,-86.6385,1577358648
1,1.0,1.0,2,4,900,680,30,18,36.1554,-115.1733,1577358756
1,1.0,1.0,2,4,890,680,103,16,29.4624,-98.5253,1577359123
1,1.0,1.0,2,4,830,680,472,47,30.3235,-89.4709,1577359112
1,1.0,2.0,2,4,800,680,473,20,41.6371,-81.417,1568748951
1,1.0,1.0,2,4,720,680,321,12,30.2989,-81.6324,1577014823
1,1.0,1.0,2,4,700,680,302,11,40.1065,-85.6788,1577358471
1,1.0,1.0,2,4,680,680,26,11,39.7953,-86.1387,1577358654
1,1.0,1.0,2,4,653,680,474,27,42.3149,-85.1757,1577358472
1,1.0,1.0,2,4,650,680,475,11,40.7533,-86.0744,1577359310
1,1.0,1.0,2,4,605,680,20,21,38.9401,-92.3167,1577358987
1,1.0,1.0,2,5,575,680,476,4,36.5296,-82.7005,1577358923
1,1.0,1.0,2,4,550,680,477,21,37.0173,-93.2039,1577359033
1,1.0,1.0,2,4,1440,681,110,2,47.5968,-122.7026,1577360028
1,1.0,1.0,2,4,858,681,332,35,34.7264,-92.348,1577358295
1,1.0,1.0,2,4,1205,682,178,17,39.7436,-105.063,1568745349
1,1.0,1.0,2,4,1190,682,68,16,29.7714,-95.4343,1577358281
1,1.0,1.0,2,4,1165,682,478,12,28.7831,-81.2874,1577014907
1,1.0,1.0,2,4,1075,682,479,3,41.7537,-88.1558,1577360464
1,1.0,1.0,2,4,1450,683,360,30,38.6487,-77.3152,1577358569
1,1.0,1.0,2,4,1130,683,480,15,38.8168,-76.9368,1568754602
1,1.0,1.0,2,4,1100,683,20,21,38.9401,-92.3167,1577358988
1,1.0,1.0,2,4,928,683,200,36,38.9259,-94.6916,1577359950
1,1.0,1.0,2,4,785,683,481,3,41.4954,-90.3928,1577359115
1,1.0,2.0,2,4,1450,684,482,19,41.8481,-72.4642,1577359099
1,1.0,1.0,2,4,1299,684,483,15,39.0976,-76.8614,1577358559
1,1.0,2.0,2,4,2720,685,96,25,40.722,-74.0644,1568777152
1,1.0,1.0,2,4,2465,685,19,5,34.0372,-118.2972,1577358425
1,1.0,1.0,2,4,1987,685,163,5,38.5587,-121.432,1577359120
1,1.0,1.0,2,4,1735,685,2,2,47.616,-122.3275,1577358501
1,1.0,1.0,2,4,1695,685,69,20,39.9974,-82.9829,1577016852
1,1.0,0.0,2,4,1489,685,68,16,29.7714,-95.4343,1577358258
1,1.0,1.0,2,4,1399,685,192,2,47.9338,-122.2052,1577359244
1,1.0,2.0,2,4,1395,685,33,17,39.736,-104.9819,1577359202
1,1.0,1.0,2,4,1360,685,318,17,39.5816,-105.0387,1577015007
1,1.0,1.0,2,4,1180,685,91,16,32.8212,-96.7853,1577358586
1,1.0,2.0,2,4,1150,685,34,21,39.0744,-94.5521,1577015091
1,1.0,1.0,2,4,1050,685,125,38,40.7061,-111.9048,1577359570
1,1.0,1.0,2,4,905,685,484,39,33.5571,-84.2167,1577360555
1,1.0,1.0,2,4,895,685,129,14,44.0346,-92.468,1577358861
1,1.0,1.0,2,4,850,685,485,33,46.882,-102.7862,1577360146
1,1.0,1.0,2,4,671,685,270,16,30.1213,-93.7711,1577358623
1,1.0,1.0,2,4,1575,686,486,15,39.1649,-76.7156,1577305101
1,1.0,1.0,2,4,1324,686,3,3,41.8625,-87.6825,1577358292
1,1.0,2.0,2,4,1240,686,33,17,39.6847,-104.9263,1568748446
1,1.0,1.0,2,4,1020,686,423,15,39.1627,-76.6354,1568775950
1,1.0,1.0,2,4,627,686,26,11,39.7953,-86.1387,1577358652
1,1.0,1.0,2,4,1470,687,162,14,44.9405,-93.1027,1577359289
1,1.0,1.0,2,4,1430,687,360,30,38.6487,-77.3152,1577358568
1,1.0,1.0,2,4,1390,687,91,16,32.8212,-96.7853,1577359710
1,1.0,1.0,2,4,1345,687,126,30,38.7999,-77.1072,1577358554
1,1.0,1.0,2,4,1017,687,227,1,35.8455,-78.3386,1568768716
1,1.0,1.0,2,4,1345,688,91,16,32.8212,-96.7853,1577359714
1,1.0,1.0,2,4,1319,688,257,15,38.9633,-76.9375,1577015310
1,1.0,1.0,2,4,1196,688,199,16,32.9631,-96.7212,1577358582
1,1.0,1.0,2,4,1179,688,94,17,39.0459,-104.8179,1568774347
1,1.0,1.0,2,4,1095,688,132,19,41.8096,-72.5411,1577358458
1,1.0,1.0,2,4,1050,688,21,16,30.3054,-97.7497,1576667647
1,1.0,1.0,2,4,938,688,487,39,33.6194,-84.4886,1577358529
1,1.0,1.0,2,4,930,688,30,18,36.1554,-115.1733,1577358656
1,1.0,1.0,2,4,829,688,488,1,35.2418,-81.0401,1577016896
1,1.0,1.0,2,4,2750,689,96,25,40.722,-74.0644,1568780106
1,1.0,1.0,2,4,2450,689,489,23,42.3426,-71.1985,1577358462
1,1.0,1.0,2,4,1820,689,158,30,38.8488,-77.3296,1577358556
1,1.0,1.0,2,4,1762,689,160,2,47.3907,-122.2626,1568773922
1,1.0,1.0,2,4,1670,689,2,2,47.616,-122.3275,1577015294
1,1.0,1.0,2,4,1258,689,355,16,29.7864,-94.9631,1577358570
1,1.0,1.0,2,4,927,689,9,8,38.2006,-84.9469,1577358627
1,1.0,1.0,2,4,925,689,369,12,30.4601,-84.2714,1577359109
1,1.0,1.0,2,5,2095,690,19,5,34.0372,-118.2972,1577359492
1,1.0,1.0,2,4,1839,690,21,16,30.3054,-97.7497,1577016113
1,1.0,1.0,2,4,1322,690,104,13,45.5223,-122.9416,1577358677
1,1.0,1.0,2,4,1295,690,23,9,43.0531,-87.9659,1577358432
1,1.0,1.0,2,4,1240,690,490,16,32.5807,-97.138,1577358418
1,1.0,1.0,2,4,1200,690,491,13,45.3402,-122.5586,1577015936
1,1.0,1.0,2,4,950,690,28,11,40.3613,-86.9005,1577358843
1,1.0,1.0,2,4,850,690,492,36,38.9679,-94.9654,1577360322
1,1.0,1.0,2,4,825,690,68,16,29.7714,-95.4343,1577015333
1,1.0,1.0,2,4,750,690,493,1,36.0249,-78.4646,1577358404
1,1.0,1.0,2,4,715,690,494,16,31.5887,-94.5735,1577360279
1,1.0,1.0,2,5,698,690,13,11,39.1471,-86.5136,1577359047
1,1.0,2.0,2,4,545,690,146,21,37.1892,-93.2908,1577359021
1,1.0,1.0,2,4,2200,691,495,5,37.9724,-122.3304,1577359426
1,1.0,1.0,2,5,1045,691,90,4,36.137,-86.783,1577014857
1,1.0,1.0,2,4,1029,691,413,39,33.9222,-84.0725,1568775753
1,1.0,1.0,2,4,1019,691,413,39,33.9222,-84.0725,1568775755
1,1.0,1.0,2,4,986,691,34,21,39.0744,-94.5521,1577358661
1,1.0,1.0,2,4,2305,692,12,10,38.9348,-77.059,1577305290
1,1.0,1.0,2,4,1772,692,21,16,30.3054,-97.7497,1577359698
1,1.0,1.0,2,4,1745,692,91,16,32.8212,-96.7853,1577359712
1,1.0,1.0,2,4,1435,692,23,9,43.0531,-87.9659,1577359319
1,1.0,1.0,2,4,1185,692,23,9,43.0531,-87.9659,1577358717
1,1.0,1.0,2,4,1106,692,229,16,32.8403,-97.0955,1577358588
1,1.0,1.0,2,4,1063,692,438,16,32.8281,-97.145,1568776949
1,1.0,1.0,2,4,1058,692,438,16,32.8281,-97.145,1568777194
1,1.0,1.0,2,4,996,692,153,2,45.6558,-122.5888,1577014970
1,1.0,1.0,2,4,994,692,21,16,30.3054,-97.7497,1577360145
1,1.0,1.0,2,4,985,692,21,16,30.3054,-97.7497,1577360122
1,1.0,1.0,2,4,979,692,21,16,30.3054,-97.7497,1577016813
1,1.0,1.0,2,4,908,692,91,16,32.878,-96.7511,1568755677
1,1.0,1.0,2,4,890,692,21,16,30.3054,-97.7497,1576322800
1,1.0,1.0,2,4,746,692,102,26,35.471,-97.5299,1577358641
